idade,data,estado,salario,nivel_educacao,numero_filhos,estado_civil,area_atuacao,salario_log,salario_boxcox,frequencia_estado,interacao_idade_nfilhos
39,1984-08-01,São Paulo,3593.55,Ensino Médio,1,Solteiro,Indústria,8.187174088467673,8.678911883195198,0.0382431336191911,39
25,1998-08-05,Ceará,1889.71,Ensino Fundamental,0,Casado,Comércio,7.544707698886281,7.961014350032756,0.04125622899524858,0
35,1989-03-21,Mato Grosso do Sul,4392.28,Ensino Superior,0,Solteiro,Indústria,8.38783137970924,8.904465302300707,0.03557770309421718,0
32,1991-05-01,Santa Catarina,10378.07,Ensino Superior,1,Solteiro,Tecnologia,9.247546557330251,9.87811135554417,0.03523003824313362,32
26,1997-06-05,Santa Catarina,6112.19,Ensino Médio,1,Casado,Educação,8.718204010847854,9.277222577347818,0.03523003824313362,26
60,1963-04-17,Paraná,6104.78,Ensino Superior,1,Casado,Tecnologia,8.716991142511429,9.275850925017723,0.0395179047398308,60
27,1996-09-19,Minas Gerais,1985.73,Ensino Fundamental,1,Casado,Indústria,7.594245350077786,8.016136854643875,0.03673658593116236,27
35,1988-05-11,Mato Grosso do Sul,7964.88,Pós-graduação,2,Divorciado,Comércio,8.982922699606032,9.577159681095184,0.03557770309421718,70
21,2002-06-27,Rio Grande do Norte,5371.64,Ensino Médio,1,Divorciado,Indústria,8.589074686809067,9.131319879211956,0.037316027349634955,21
36,1987-12-26,Mato Grosso do Sul,5177.67,Ensino Médio,0,Casado,Indústria,8.552303545529112,9.089820930427003,0.03557770309421718,0
49,1974-12-18,Distrito Federal,6656.48,Ensino Médio,0,Casado,Educação,8.803496313552895,9.373739918444032,0.0363889210800788,0
41,1982-07-11,Ceará,2716.96,Ensino Fundamental,0,Casado,Saúde,7.907636877899339,8.36575448883936,0.04125622899524858,0
45,1978-06-28,Roraima,4326.41,Ensino Médio,1,Casado,Comércio,8.372724489607062,8.887461814393914,0.037200139065940434,45
52,1972-03-13,Amapá,10740.31,Ensino Médio,2,Casado,Tecnologia,9.281852334553877,9.917209023720355,0.0369683624985514,104
54,1969-11-21,Minas Gerais,6969.57,Ensino Fundamental,1,Casado,Tecnologia,8.84945227946393,9.425792179804937,0.03673658593116236,54
34,1989-11-24,Amapá,7026.91,Ensino Médio,0,Casado,Saúde,8.857644643305811,9.435074848835233,0.0369683624985514,0
59,1964-12-11,Rio Grande do Sul,4802.52,Ensino Médio,0,Solteiro,Educação,8.477104261471812,9.005020008700583,0.0400973461583034,0
42,1982-03-27,Santa Catarina,20000.01,Pós-graduação,2,Casado,Comércio,9.903538051261046,10.629022434896303,0.03523003824313362,84
55,1968-09-30,Sergipe,13050.87,Pós-graduação,0,Casado,Educação,9.476686697504245,10.139617576830442,0.034766485108355547,0
65,1959-04-09,Tocantins,7748.37,Ensino Médio,0,Casado,Comércio,8.955366828720575,9.54588547667627,0.0369683624985514,0
55,1969-02-11,Ceará,6302.57,Ensino Fundamental,1,Solteiro,Comércio,8.748871418551364,9.311912645658582,0.04125622899524858,55
18,2005-06-19,Ceará,7845.83,Ensino Superior,1,Solteiro,Educação,8.96786490756248,9.560068513889561,0.04125622899524858,18
31,1993-01-25,Ceará,7919.07,Ensino Superior,0,Casado,Saúde,8.977155323153251,9.570613060117,0.04125622899524858,0
23,2001-01-12,Rondônia,13245.0,Pós-graduação,3,Casado,Tecnologia,9.491450899044924,10.156496241125796,0.03569359137791169,69
38,1985-07-07,Paraná,2980.62,Ensino Médio,1,Solteiro,Saúde,8.00022205595044,8.469338170274892,0.0395179047398308,38
23,2000-10-07,Santa Catarina,3934.41,Ensino Fundamental,0,Casado,Saúde,8.277770348562276,8.780669596865522,0.03523003824313362,0
62,1961-12-12,Santa Catarina,12877.95,Ensino Médio,0,Casado,Saúde,9.463349474596138,10.124373279779379,0.03523003824313362,0
30,1993-10-03,Pará,5145.45,Ensino Médio,1,Viúvo,Educação,8.546062435578897,9.082779514414396,0.03812724533549658,30
52,1971-09-07,Rio Grande do Sul,12437.28,Pós-graduação,0,Solteiro,Comércio,9.428534093068274,10.084593205347042,0.0400973461583034,0
34,1989-06-12,Paraíba,3549.77,Ensino Fundamental,0,Casado,Comércio,8.174919760358202,8.66515780912146,0.03766369220071851,0
25,1999-02-25,Paraná,6543.48,Ensino Médio,3,Divorciado,Comércio,8.786377225225882,9.354358523344345,0.0395179047398308,75
62,1961-09-20,Santa Catarina,6081.29,Ensino Médio,3,Casado,Indústria,8.713136548784231,9.271491858780507,0.03523003824313362,186
18,2005-09-15,Amazonas,7419.9,Ensino Médio,1,Casado,Tecnologia,8.912055622606466,9.496754518023737,0.039170239888747245,18
41,1983-03-19,Amazonas,8535.63,Ensino Médio,1,Solteiro,Comércio,9.052121595319049,9.655749776162475,0.039170239888747245,41
46,1978-01-13,Rio Grande do Norte,5677.22,Ensino Superior,1,Casado,Indústria,8.644393082319645,9.193791356654554,0.037316027349634955,46
43,1980-07-01,Sergipe,4111.7,Ensino Fundamental,0,Divorciado,Educação,8.321835026109964,8.830210088786735,0.034766485108355547,0
25,1998-05-05,Rio Grande do Norte,9241.4,Ensino Superior,0,Casado,Indústria,9.131556871168808,9.746060132329298,0.037316027349634955,0
18,2005-10-28,Acre,3564.1,Ensino Médio,2,Solteiro,Indústria,8.178947382945871,8.669678089890132,0.036620697647467844,36
48,1975-05-11,Maranhão,5016.64,Ensino Fundamental,1,Casado,Saúde,8.520714982623034,9.054188096458516,0.0363889210800788,48
56,1968-01-31,Tocantins,6738.98,Ensino Médio,3,Solteiro,Saúde,8.8158122365429,9.387686300885514,0.0369683624985514,168
83,1940-11-16,Tocantins,5068.98,Ensino Médio,0,Casado,Tecnologia,8.531092151804273,9.065892098453014,0.0369683624985514,0
41,1982-12-16,Goiás,3141.98,Ensino Médio,1,Casado,Educação,8.052926673430202,8.528364225967085,0.03905435160505273,41
63,1960-08-08,Ceará,7218.09,Ensino Médio,2,Casado,Tecnologia,8.884484185162155,9.465493929912821,0.04125622899524858,126
57,1966-06-30,Ceará,3335.16,Ensino Médio,1,Divorciado,Comércio,8.11257572395921,8.595220619396187,0.04125622899524858,57
47,1976-08-21,Paraíba,9162.7,Ensino Médio,1,Solteiro,Comércio,9.123005306241367,9.736332952473596,0.03766369220071851,47
33,1990-10-17,Paraná,13904.64,Ensino Superior,0,Solteiro,Tecnologia,9.540049792218007,10.212080097388865,0.0395179047398308,0
50,1973-08-06,Distrito Federal,6364.47,Ensino Fundamental,5,Casado,Indústria,8.758643349585087,9.322969520795832,0.0363889210800788,250
58,1966-01-25,Maranhão,3747.76,Ensino Fundamental,3,Casado,Indústria,8.229180397615513,8.726077190354864,0.0363889210800788,174
30,1993-07-22,Amapá,2362.91,Ensino Fundamental,2,Solteiro,Comércio,7.768072306735277,8.209866133639332,0.0369683624985514,60
31,1993-01-01,Sergipe,3433.71,Ensino Médio,1,Casado,Comércio,8.141687776056065,8.627870697860153,0.034766485108355547,31
25,1998-04-26,Pará,6230.02,Ensino Médio,2,Solteiro,Tecnologia,8.737295322296735,9.29881634248996,0.03812724533549658,50
55,1968-11-10,Acre,4472.22,Ensino Fundamental,0,Casado,Comércio,8.405863786216202,8.924766337879683,0.036620697647467844,0
36,1988-03-13,Acre,7465.59,Ensino Superior,0,Solteiro,Indústria,8.918193681265164,9.503715525024441,0.036620697647467844,0
26,1997-12-17,Tocantins,5597.22,Ensino Médio,1,Casado,Educação,8.630203969053095,9.177762834254603,0.0369683624985514,26
36,1987-07-20,Amazonas,6563.53,Ensino Médio,0,Casado,Tecnologia,8.78943619239952,9.357821392884725,0.039170239888747245,0
55,1968-08-31,Bahia,9524.4,Ensino Superior,1,Casado,Saúde,9.161717193863803,9.780376077765803,0.03592536794530073,55
42,1981-11-09,Rio Grande do Norte,7523.04,Pós-graduação,3,Casado,Educação,8.925858506727895,9.512408843801554,0.037316027349634955,126
34,1989-05-16,Maranhão,4654.1,Ensino Médio,0,Casado,Saúde,8.445718671757549,8.969653636558949,0.0363889210800788,0
46,1977-07-11,Paraná,7149.82,Ensino Superior,1,Casado,Educação,8.87498231442688,9.454723495030878,0.0395179047398308,46
34,1990-02-16,Rondônia,8754.12,Ensino Superior,1,Divorciado,Educação,9.077393951079475,9.684471061403347,0.03569359137791169,34
50,1973-07-26,Minas Gerais,5398.57,Ensino Médio,0,Divorciado,Comércio,8.594074599752128,9.13696431363802,0.03673658593116236,0
74,1949-08-16,Sergipe,2689.1,Ensino Fundamental,0,Casado,Educação,7.8973336466261115,8.354235668860872,0.034766485108355547,0
30,1993-10-02,Pernambuco,5582.27,Ensino Superior,0,Solteiro,Educação,8.627529905237186,9.174742476952186,0.03905435160505273,0
54,1969-11-16,Goiás,15258.43,Ensino Superior,4,Casado,Tecnologia,9.632952951585123,10.318442082950368,0.03905435160505273,216
39,1985-01-15,Alagoas,3307.82,Ensino Fundamental,1,Casado,Comércio,8.104346909343215,8.585994177448779,0.03279638428554873,39
43,1981-02-28,São Paulo,10737.04,Ensino Médio,3,Solteiro,Tecnologia,9.281547856064048,9.916861931880536,0.0382431336191911,129
56,1968-02-06,Sergipe,4217.28,Ensino Médio,1,Solteiro,Comércio,8.347182741007167,8.858721666000967,0.034766485108355547,56
49,1974-12-09,Pernambuco,7974.81,Ensino Fundamental,2,Casado,Tecnologia,8.984168489893545,9.578573863177358,0.03905435160505273,98
49,1974-09-08,Pernambuco,7871.98,Ensino Médio,1,Solteiro,Tecnologia,8.971191922853539,9.563844490321719,0.03905435160505273,49
50,1973-07-26,Ceará,15123.73,Ensino Superior,0,Casado,Tecnologia,9.624086431500038,10.308285054812746,0.04125622899524858,0
19,2004-05-15,Mato Grosso,3137.98,Ensino Médio,3,Casado,Comércio,8.051653185365778,8.526937476963425,0.03557770309421718,57
30,1994-02-21,Rio Grande do Sul,6189.1,Pós-graduação,2,Casado,Comércio,8.730706520637003,9.291363235454522,0.0400973461583034,60
26,1997-05-08,Amazonas,14120.13,Pós-graduação,3,Solteiro,Indústria,9.555427536173749,10.229675976531272,0.039170239888747245,78
49,1974-12-02,Rondônia,10998.37,Pós-graduação,0,Solteiro,Indústria,9.30559327741309,9.94427722759256,0.03569359137791169,0
52,1971-11-28,Amazonas,8046.69,Ensino Médio,0,Solteiro,Educação,8.993140372710968,9.588759197639597,0.039170239888747245,0
38,1985-06-06,Bahia,12553.87,Ensino Superior,1,Solteiro,Comércio,9.437863917097616,10.095251550505541,0.03592536794530073,38
24,1999-11-29,Santa Catarina,3224.95,Ensino Médio,2,Casado,Saúde,8.078982759494986,8.557561723695772,0.03523003824313362,48
23,2001-02-27,Alagoas,7949.69,Ensino Superior,1,Solteiro,Tecnologia,8.98101399633496,9.57499302920277,0.03279638428554873,23
48,1975-04-26,Mato Grosso,8704.56,Ensino Médio,2,Casado,Saúde,9.071717180977492,9.678018687903602,0.03557770309421718,96
59,1964-07-22,Roraima,4306.83,Ensino Fundamental,1,Casado,Educação,8.368189576030616,8.882358271507131,0.037200139065940434,59
75,1949-02-23,Amapá,6061.63,Ensino Superior,2,Casado,Saúde,8.709898978314804,9.267830752351873,0.0369683624985514,150
18,2006-02-09,Maranhão,3078.95,Ensino Médio,1,Solteiro,Comércio,8.032668642069618,8.505671233906915,0.0363889210800788,18
52,1971-10-09,Santa Catarina,8219.05,Ensino Superior,0,Divorciado,Saúde,9.014331570756786,9.612821636809155,0.03523003824313362,0
29,1994-12-15,Piauí,4496.09,Ensino Fundamental,0,Solteiro,Saúde,8.411185799912671,8.930758893310436,0.03743191563332947,0
53,1970-08-25,Amapá,7827.39,Ensino Médio,0,Solteiro,Tecnologia,8.965512148429763,9.557398370769697,0.0369683624985514,0
22,2001-07-01,Roraima,4573.68,Ensino Médio,0,Divorciado,Saúde,8.42829202990814,8.950023454076604,0.037200139065940434,0
44,1979-09-01,Rondônia,9379.63,Ensino Médio,1,Solteiro,Comércio,9.146402203923962,9.76294909539423,0.03569359137791169,44
23,2000-06-15,Goiás,7406.99,Ensino Superior,0,Solteiro,Educação,8.910314426433095,9.494779984125922,0.03905435160505273,0
22,2001-05-31,Acre,6544.11,Ensino Médio,2,Solteiro,Saúde,8.786473484925457,9.354467490781435,0.036620697647467844,44
52,1972-01-12,Paraná,9115.75,Ensino Médio,1,Casado,Educação,9.117868659908066,9.73049071688966,0.0395179047398308,52
23,2001-01-10,Rondônia,3158.01,Ensino Médio,1,Casado,Comércio,8.058013966355796,8.534064017039045,0.03569359137791169,23
45,1978-12-30,Rio Grande do Sul,9346.94,Ensino Superior,5,Casado,Educação,9.142911277152912,9.758977284314513,0.0400973461583034,225
45,1978-10-07,Bahia,5918.19,Ensino Fundamental,0,Casado,Tecnologia,8.685954894192426,9.240759518090556,0.03592536794530073,0
38,1985-12-18,Rio de Janeiro,7835.24,Ensino Superior,1,Divorciado,Indústria,8.966514406466771,9.558535821204782,0.03592536794530073,38
20,2003-08-02,Alagoas,5463.06,Pós-graduação,0,Casado,Comércio,8.60594738215666,9.150369171239618,0.03279638428554873,0
42,1981-08-10,Maranhão,10467.34,Ensino Médio,0,Casado,Indústria,9.256110743061436,9.887870028894055,0.0363889210800788,0
76,1947-11-05,Santa Catarina,5914.98,Ensino Médio,3,Casado,Educação,8.685412443162367,9.240146327722668,0.03523003824313362,228
35,1988-04-21,Paraná,2016.83,Ensino Fundamental,1,Casado,Educação,7.609777955541425,8.033428536774867,0.0395179047398308,35
59,1965-03-08,Mato Grosso,7458.73,Ensino Médio,3,Casado,Saúde,8.917274499513333,9.502673067368686,0.03557770309421718,177
24,1999-08-28,Mato Grosso,7744.31,Ensino Médio,3,Divorciado,Saúde,8.954842777873068,9.545290829305486,0.03557770309421718,72
30,1993-12-17,São Paulo,5140.7,Ensino Médio,1,Casado,Educação,8.545139043066635,9.081737766684844,0.0382431336191911,30
25,1998-05-12,Amazonas,7777.75,Ensino Superior,0,Solteiro,Comércio,8.959150935883427,9.550179483246017,0.039170239888747245,0
26,1998-03-12,São Paulo,2328.52,Ensino Médio,0,Casado,Educação,7.753417516753372,8.193515092488786,0.0382431336191911,0
54,1969-05-26,Bahia,17658.06,Ensino Superior,1,Casado,Comércio,9.779004245108242,10.485933935207868,0.03592536794530073,54
50,1973-08-24,Amazonas,8321.94,Ensino Médio,1,Casado,Saúde,9.026770836781026,9.626949678060305,0.039170239888747245,50
31,1992-10-19,Espírito Santo,4111.2,Ensino Médio,1,Divorciado,Educação,8.321713444084502,8.830073355658598,0.03430293197357747,31
32,1991-07-26,Pernambuco,5120.44,Ensino Médio,0,Casado,Saúde,8.541190928490186,9.077283758272639,0.03905435160505273,0
25,1998-05-07,Paraná,3936.55,Ensino Fundamental,1,Casado,Saúde,8.278313981465963,8.78128059808242,0.0395179047398308,25
21,2002-11-04,Paraná,10330.19,Pós-graduação,1,Casado,Educação,9.242922753929966,9.872843138622084,0.0395179047398308,21
28,1995-11-19,Goiás,6966.17,Ensino Médio,1,Solteiro,Indústria,8.848964395478802,9.425239398183242,0.03905435160505273,28
43,1980-12-03,Rio Grande do Sul,11175.95,Ensino Superior,3,Divorciado,Comércio,9.321608900903296,9.96254254232413,0.0400973461583034,129
26,1998-02-19,Mato Grosso,2446.7,Ensino Fundamental,1,Casado,Educação,7.802904087102864,8.248743169187616,0.03557770309421718,26
56,1967-07-23,Bahia,8603.68,Ensino Médio,0,Casado,Tecnologia,9.06006152027258,9.664772162584146,0.03592536794530073,0
37,1986-07-02,Acre,7813.74,Ensino Médio,1,Solteiro,Saúde,8.963766972948333,9.555417830774868,0.036620697647467844,37
54,1969-12-24,Alagoas,12008.1,Ensino Médio,0,Casado,Saúde,9.39341997471403,10.04449158681706,0.03279638428554873,0
37,1986-06-25,Sergipe,7817.2,Ensino Médio,1,Casado,Tecnologia,8.964209628015965,9.555920180261785,0.034766485108355547,37
57,1966-07-29,São Paulo,12508.87,Ensino Superior,3,Casado,Educação,9.434273211720312,10.091149380194565,0.0382431336191911,171
38,1985-04-14,Paraná,7536.61,Ensino Superior,0,Casado,Educação,8.92766043462713,9.51445269726617,0.0395179047398308,0
41,1982-08-16,Distrito Federal,3948.23,Ensino Fundamental,0,Solteiro,Educação,8.281275902183676,8.784609649575408,0.0363889210800788,0
23,2000-10-23,Goiás,4159.64,Ensino Fundamental,0,Casado,Indústria,8.33342418757605,8.843244525788824,0.03905435160505273,0
59,1964-07-10,Paraná,9565.35,Ensino Médio,0,Casado,Tecnologia,9.166007011486455,9.785258152052062,0.0395179047398308,0
46,1977-10-14,Amazonas,3792.57,Ensino Médio,0,Casado,Educação,8.2410628072242,8.739424010214925,0.039170239888747245,0
32,1991-10-11,São Paulo,9045.54,Ensino Superior,1,Casado,Comércio,9.11013764314889,9.721698536651363,0.0382431336191911,32
72,1951-07-24,Pará,20322.63,Ensino Superior,1,Casado,Saúde,9.919539527470167,10.64742626162401,0.03812724533549658,72
33,1990-10-25,Bahia,5448.73,Ensino Médio,2,Solteiro,Educação,8.603321345145677,9.147404074444562,0.03592536794530073,66
59,1964-07-03,Pernambuco,13608.22,Ensino Superior,0,Solteiro,Comércio,9.518502783202303,10.187431501613238,0.03905435160505273,0
29,1994-07-03,Amazonas,3974.73,Ensino Médio,1,Casado,Indústria,8.287963658025982,8.792126866180036,0.039170239888747245,29
46,1978-02-03,Goiás,18581.08,Ensino Superior,0,Solteiro,Saúde,9.829952954433622,10.544443262631146,0.03905435160505273,0
42,1981-05-04,Rio Grande do Norte,6613.37,Ensino Fundamental,0,Casado,Saúde,8.796999833918383,9.36638437041159,0.037316027349634955,0
25,1998-12-19,São Paulo,4122.73,Ensino Médio,1,Casado,Comércio,8.324513372576499,8.833222260402902,0.0382431336191911,25
82,1942-01-29,Rio de Janeiro,4545.73,Ensino Fundamental,1,Casado,Tecnologia,8.422163572251096,8.943121220770271,0.03592536794530073,82
19,2004-05-03,Roraima,3477.12,Ensino Superior,1,Casado,Educação,8.154247196906722,8.641960624216324,0.037200139065940434,19
47,1976-05-19,Mato Grosso,10135.81,Ensino Médio,1,Casado,Comércio,9.223928631988828,9.851205436656974,0.03557770309421718,47
54,1969-06-27,Ceará,16445.93,Ensino Superior,0,Casado,Indústria,9.707894112636875,10.404341599648278,0.04125622899524858,0
23,2000-09-28,Rondônia,3496.54,Ensino Médio,0,Casado,Saúde,8.159815143214766,8.64820788592439,0.03569359137791169,0
45,1979-01-20,Mato Grosso,7627.29,Ensino Médio,1,Casado,Indústria,8.939618983826701,9.528018109951349,0.03557770309421718,45
18,2006-01-09,Distrito Federal,7953.77,Ensino Médio,0,Casado,Tecnologia,8.981527027720345,9.575575387651002,0.0363889210800788,0
52,1971-05-18,Paraná,4620.1,Ensino Fundamental,2,Solteiro,Educação,8.438388050973707,8.961395494994624,0.0395179047398308,104
24,1999-09-29,Amazonas,3528.28,Ensino Médio,3,Casado,Comércio,8.168849163117782,8.658345142812047,0.039170239888747245,72
24,2000-01-27,Piauí,5057.44,Ensino Médio,0,Casado,Indústria,8.528813414351918,9.063321853011413,0.03743191563332947,0
53,1970-08-09,Goiás,15939.37,Pós-graduação,1,Casado,Tecnologia,9.67661016411998,10.368472073708313,0.03905435160505273,53
47,1977-03-30,Sergipe,3968.26,Ensino Fundamental,0,Casado,Tecnologia,8.286334958322087,8.790296098757594,0.034766485108355547,0
77,1947-04-07,Paraíba,4502.9,Ensino Médio,2,Solteiro,Saúde,8.412698967086369,8.932462792630728,0.03766369220071851,154
64,1959-11-11,Mato Grosso,9693.82,Ensino Médio,1,Solteiro,Tecnologia,9.179347001233124,9.800441763361263,0.03557770309421718,64
57,1966-07-18,Paraná,5647.54,Ensino Fundamental,0,Solteiro,Saúde,8.639152383667978,9.18787090495135,0.0395179047398308,0
24,1999-07-10,Pernambuco,6235.61,Ensino Superior,1,Casado,Saúde,8.738192044508507,9.29983074844627,0.03905435160505273,24
59,1964-06-23,Mato Grosso do Sul,6624.95,Ensino Médio,1,Solteiro,Comércio,8.798749036800581,9.368364814520657,0.03557770309421718,59
60,1963-06-18,Roraima,5311.32,Ensino Médio,3,Casado,Comércio,8.577783930305712,9.118575135447793,0.037200139065940434,180
50,1974-01-27,São Paulo,20878.3,Ensino Superior,1,Solteiro,Tecnologia,9.946513516530388,10.678459347497986,0.0382431336191911,50
57,1966-05-01,Tocantins,7733.61,Ensino Médio,1,Casado,Saúde,8.95346034156796,9.543722181799028,0.0369683624985514,57
26,1997-05-17,Roraima,8733.15,Ensino Superior,0,Solteiro,Tecnologia,9.074995908159536,9.681745316606435,0.037200139065940434,0
32,1992-01-21,São Paulo,4038.98,Ensino Médio,3,Casado,Saúde,8.303995020447893,8.810149435769665,0.0382431336191911,96
19,2004-09-07,Goiás,6195.5,Ensino Superior,0,Divorciado,Tecnologia,8.731739895504928,9.292532120478036,0.03905435160505273,0
18,2005-10-24,Goiás,8586.89,Pós-graduação,0,Casado,Educação,9.058108350346544,9.662552620413303,0.03905435160505273,0
54,1969-09-02,Sergipe,11358.91,Ensino Superior,0,Casado,Comércio,9.337845769708547,9.981064395163733,0.034766485108355547,0
49,1974-12-12,Paraíba,5783.06,Ensino Superior,0,Solteiro,Comércio,8.66286113722878,9.214658330364681,0.03766369220071851,0
65,1958-07-19,Mato Grosso do Sul,14797.65,Pós-graduação,0,Solteiro,Comércio,9.602291239375537,10.283323008004102,0.03557770309421718,0
55,1968-12-19,Amazonas,11319.33,Ensino Superior,1,Casado,Indústria,9.334355503275727,9.977082591980366,0.039170239888747245,55
29,1995-02-22,Minas Gerais,4043.28,Ensino Fundamental,0,Casado,Indústria,8.30505881612134,8.81134550656388,0.03673658593116236,0
56,1967-11-08,Espírito Santo,6496.34,Ensino Superior,1,Solteiro,Educação,8.779148141356735,9.346175513957045,0.03430293197357747,56
33,1990-12-24,Tocantins,3756.43,Ensino Médio,0,Casado,Educação,8.231490492045749,8.728671809854685,0.0369683624985514,0
46,1977-05-19,Amazonas,4733.64,Ensino Fundamental,0,Solteiro,Tecnologia,8.46266097316273,8.988742864277217,0.039170239888747245,0
31,1992-10-07,Roraima,6936.72,Ensino Médio,1,Casado,Tecnologia,8.844728469263597,9.420440175036196,0.037200139065940434,31
65,1959-03-05,Amapá,5745.93,Ensino Médio,1,Casado,Educação,8.656421078165595,9.207381118464584,0.0369683624985514,65
41,1982-12-04,Pernambuco,20271.15,Pós-graduação,1,Casado,Saúde,9.917003301902133,10.644508987596327,0.03905435160505273,41
62,1962-01-11,Minas Gerais,6497.56,Ensino Médio,0,Viúvo,Comércio,8.77933589287892,9.346388029977291,0.03673658593116236,0
23,2000-12-27,Sergipe,6375.04,Ensino Médio,2,Divorciado,Comércio,8.760302493976093,9.324846983098093,0.034766485108355547,46
35,1988-09-25,Mato Grosso do Sul,4741.46,Ensino Fundamental,0,Casado,Educação,8.464311267403541,8.990602527555724,0.03557770309421718,0
31,1992-05-28,Pará,5781.64,Ensino Fundamental,0,Casado,Tecnologia,8.662615604793922,9.214380868676544,0.03812724533549658,0
27,1996-07-26,Rio de Janeiro,2873.85,Ensino Fundamental,0,Casado,Educação,7.963755777957301,8.428523784470825,0.03592536794530073,0
51,1973-01-21,Espírito Santo,12017.32,Ensino Médio,0,Solteiro,Indústria,9.394187431265966,10.045367838107703,0.03430293197357747,0
61,1962-07-22,Distrito Federal,12762.73,Ensino Médio,0,Casado,Educação,9.454362833930904,10.114103267623921,0.0363889210800788,0
65,1958-10-25,Pernambuco,6254.84,Ensino Médio,0,Solteiro,Comércio,8.74127070645052,9.303313544542036,0.03905435160505273,0
20,2004-02-02,Goiás,4137.65,Ensino Médio,0,Solteiro,Educação,8.328124926684925,8.837284133559884,0.03905435160505273,0
18,2006-01-05,Mato Grosso,8859.41,Ensino Superior,1,Solteiro,Tecnologia,9.089348317923488,9.698060415104049,0.03557770309421718,18
49,1975-01-03,Alagoas,6939.61,Ensino Médio,3,Viúvo,Tecnologia,8.845144945891803,9.420912022349889,0.03279638428554873,147
18,2005-06-12,Rio de Janeiro,6023.67,Ensino Médio,1,Casado,Comércio,8.703617985074594,9.260728562453751,0.03592536794530073,18
43,1980-10-23,Piauí,6677.24,Ensino Médio,1,Casado,Saúde,8.806609758761676,9.377265312203443,0.03743191563332947,43
46,1977-09-16,Pernambuco,7704.11,Ensino Médio,3,Casado,Tecnologia,8.949639024096177,9.539386300283363,0.03905435160505273,138
38,1985-08-10,Rio Grande do Sul,3340.6,Ensino Médio,1,Casado,Educação,8.114205013182966,8.597047563963358,0.0400973461583034,38
53,1971-02-14,Amapá,5853.17,Ensino Fundamental,3,Casado,Indústria,8.674909506802848,9.228274661665361,0.0369683624985514,159
38,1985-06-03,Rio Grande do Sul,4518.2,Ensino Fundamental,1,Casado,Educação,8.416090266011052,8.936281691172484,0.0400973461583034,38
44,1979-08-21,Acre,5090.38,Ensino Médio,0,Solteiro,Educação,8.535304192641055,9.0706431831387,0.036620697647467844,0
28,1995-11-23,Distrito Federal,3007.7,Ensino Médio,1,Solteiro,Indústria,8.009263370762273,8.47946078884287,0.0363889210800788,28
26,1997-07-16,Rondônia,7029.25,Ensino Médio,1,Casado,Saúde,8.85797754605007,9.435452079626742,0.03569359137791169,26
26,1998-01-15,Rio Grande do Norte,8358.36,Ensino Superior,2,Casado,Indústria,9.031137148124339,9.63190935512132,0.037316027349634955,52
35,1988-09-02,Ceará,11962.11,Ensino Superior,3,Casado,Saúde,9.389583027146603,10.040110855405048,0.04125622899524858,105
26,1997-12-07,Maranhão,4188.38,Ensino Superior,2,Casado,Indústria,8.340308030606959,8.850987856943133,0.0363889210800788,52
27,1996-11-12,Amapá,2998.84,Ensino Médio,0,Solteiro,Indústria,8.00631423289464,8.476158804375213,0.0369683624985514,0
54,1969-07-13,Bahia,9078.37,Ensino Médio,2,Divorciado,Educação,9.113760085928298,9.72581807842219,0.03592536794530073,108
43,1980-10-25,Mato Grosso,4130.63,Ensino Médio,0,Solteiro,Indústria,8.326427281215615,8.83537478553932,0.03557770309421718,0
39,1984-10-14,Rio de Janeiro,5788.83,Ensino Médio,1,Casado,Indústria,8.663858209168815,9.215785072294164,0.03592536794530073,39
20,2003-04-20,Rio de Janeiro,2580.89,Ensino Fundamental,0,Casado,Tecnologia,7.856276967865452,8.308351700695711,0.03592536794530073,0
28,1995-12-06,Alagoas,5797.8,Ensino Médio,1,Casado,Indústria,8.665406278576743,9.217534500763522,0.03279638428554873,28
46,1977-06-09,Ceará,8975.83,Ensino Médio,3,Casado,Tecnologia,9.102402092293206,9.712902160024672,0.04125622899524858,138
49,1974-07-20,Rio de Janeiro,5347.72,Ensino Médio,0,Casado,Comércio,8.584612558928198,9.12628289017648,0.03592536794530073,0
31,1992-07-30,Distrito Federal,5760.45,Ensino Médio,0,Casado,Indústria,8.65894445812083,9.21023243752117,0.0363889210800788,0
41,1982-07-06,Santa Catarina,7468.27,Ensino Médio,1,Casado,Tecnologia,8.918552549121285,9.504122526052338,0.03523003824313362,41
21,2002-05-09,Pará,10384.28,Ensino Superior,0,Divorciado,Tecnologia,9.248144697911117,9.87879288331914,0.03812724533549658,0
35,1988-10-20,Rio Grande do Sul,13976.59,Ensino Superior,2,Casado,Saúde,9.545210611799764,10.217984904440305,0.0400973461583034,70
23,2000-12-25,Pará,6765.29,Ensino Médio,3,Casado,Tecnologia,8.819708209787784,9.392098552315767,0.03812724533549658,69
64,1959-08-01,Espírito Santo,8627.29,Ensino Médio,1,Divorciado,Indústria,9.062801618441643,9.667886056962425,0.03430293197357747,64
24,1999-07-17,Rondônia,4656.72,Ensino Superior,2,Divorciado,Indústria,8.446281337001615,8.970287529401435,0.03569359137791169,48
86,1937-05-04,Pará,3287.72,Ensino Médio,3,Casado,Comércio,8.098253710306055,8.57916295465254,0.03812724533549658,258
